下一次月份,meeting_family,下一次召开_具体日期,window,industry,届数,上涨次数,下跌次数,持平次数,上涨概率,下跌概率,持平概率,平均涨跌幅
11,世界互联网大会,11月9日,T,国防军工,8,1,7,0,0.125,0.875,0.0,-0.007856
11,世界互联网大会,11月9日,T,家电,8,7,1,0,0.875,0.125,0.0,0.004428
11,世界互联网大会,11月9日,T,建筑,8,2,6,0,0.25,0.75,0.0,-0.007783
11,世界互联网大会,11月9日,T,煤炭,8,2,6,0,0.25,0.75,0.0,-0.000804
11,世界互联网大会,11月9日,T+1,医药,8,2,6,0,0.25,0.75,0.0,0.000775
11,世界互联网大会,11月9日,T+1,煤炭,8,6,2,0,0.75,0.25,0.0,0.007457
11,世界互联网大会,11月9日,T+1,石油石化,8,6,2,0,0.75,0.25,0.0,0.006246
11,世界互联网大会,11月9日,T+5,农林牧渔,8,7,1,0,0.875,0.125,0.0,0.02912
11,世界互联网大会,11月9日,T+5,商贸零售,8,7,1,0,0.875,0.125,0.0,0.016336
11,世界互联网大会,11月9日,T+5,基础化工,8,6,2,0,0.75,0.25,0.0,0.003422
11,世界互联网大会,11月9日,T+5,家电,8,6,2,0,0.75,0.25,0.0,0.022438
11,世界互联网大会,11月9日,T+5,建材,8,6,2,0,0.75,0.25,0.0,0.009873
11,世界互联网大会,11月9日,T+5,建筑,8,6,2,0,0.75,0.25,0.0,0.005793
11,世界互联网大会,11月9日,T+5,房地产,8,7,1,0,0.875,0.125,0.0,0.022898
11,世界互联网大会,11月9日,T+5,汽车,8,7,1,0,0.875,0.125,0.0,0.009341
11,世界互联网大会,11月9日,T+5,电力设备及新能源,8,3,5,0,0.375,0.625,0.0,0.002644
11,世界互联网大会,11月9日,T+5,纺织服装,8,6,2,0,0.75,0.25,0.0,0.014727
11,世界互联网大会,11月9日,T+5,综合,8,6,2,0,0.75,0.25,0.0,0.022409
11,世界互联网大会,11月9日,T+5,轻工制造,8,6,2,0,0.75,0.25,0.0,0.013696
11,世界互联网大会,11月9日,T+5,非银行金融,8,7,1,0,0.875,0.125,0.0,0.01901
11,世界互联网大会,11月9日,T-1,农林牧渔,8,6,2,0,0.75,0.25,0.0,0.002229
11,世界互联网大会,11月9日,T-1,家电,8,1,7,0,0.125,0.875,0.0,-0.005727
11,世界互联网大会,11月9日,T-1,石油石化,8,5,3,0,0.625,0.375,0.0,-0.003687
11,世界互联网大会,11月9日,T-1,计算机,8,6,2,0,0.75,0.25,0.0,0.005177
11,世界互联网大会,11月9日,T-1,银行,8,0,8,0,0.0,1.0,0.0,-0.006906
11,世界互联网大会,11月9日,T-1,非银行金融,8,0,8,0,0.0,1.0,0.0,-0.010946
11,世界互联网大会,11月9日,T-5,房地产,8,6,2,0,0.75,0.25,0.0,0.006149
11,世界互联网大会,11月9日,T-5,银行,8,3,5,0,0.375,0.625,0.0,0.000612
11,世界互联网大会,11月9日,T-5,食品饮料,8,6,2,0,0.75,0.25,0.0,0.008221
11,中关村论坛,11月25日,T,有色金属,8,2,6,0,0.25,0.75,0.0,-0.008578
11,中关村论坛,11月25日,T,石油石化,8,7,1,0,0.875,0.125,0.0,0.002569
11,中关村论坛,11月25日,T,纺织服装,8,3,5,0,0.375,0.625,0.0,-4.4e-05
11,中关村论坛,11月25日,T+1,传媒,8,6,2,0,0.75,0.25,0.0,0.004536
11,中关村论坛,11月25日,T+1,医药,8,6,2,0,0.75,0.25,0.0,0.00823
11,中关村论坛,11月25日,T+1,家电,8,6,2,0,0.75,0.25,0.0,0.008884
11,中关村论坛,11月25日,T+1,有色金属,8,6,2,0,0.75,0.25,0.0,0.000118
11,中关村论坛,11月25日,T+1,消费者服务,8,8,0,0,1.0,0.0,0.0,0.011986
11,中关村论坛,11月25日,T+1,计算机,8,6,2,0,0.75,0.25,0.0,0.006666
11,中关村论坛,11月25日,T+1,轻工制造,8,6,2,0,0.75,0.25,0.0,0.004712
11,中关村论坛,11月25日,T+5,农林牧渔,8,6,2,0,0.75,0.25,0.0,0.033191
11,中关村论坛,11月25日,T+5,商贸零售,8,6,2,0,0.75,0.25,0.0,0.022069
11,中关村论坛,11月25日,T+5,电子,8,6,2,0,0.75,0.25,0.0,0.019074
11,中关村论坛,11月25日,T-1,家电,8,2,6,0,0.25,0.75,0.0,0.000936
11,中关村论坛,11月25日,T-1,有色金属,8,2,6,0,0.25,0.75,0.0,-0.002299
11,中关村论坛,11月25日,T-1,银行,8,3,5,0,0.375,0.625,0.0,0.001795
11,中关村论坛,11月25日,T-5,交通运输,8,2,6,0,0.25,0.75,0.0,-0.006827
11,中关村论坛,11月25日,T-5,医药,8,3,5,0,0.375,0.625,0.0,-0.000584
11,中关村论坛,11月25日,T-5,商贸零售,8,3,5,0,0.375,0.625,0.0,-0.002081
11,中关村论坛,11月25日,T-5,消费者服务,8,3,5,0,0.375,0.625,0.0,-0.007214
11,中关村论坛,11月25日,T-5,电力及公用事业,8,3,5,0,0.375,0.625,0.0,-0.007035
11,中关村论坛,11月25日,T-5,电子,8,2,6,0,0.25,0.75,0.0,-0.00874
11,中关村论坛,11月25日,T-5,综合,8,2,6,0,0.25,0.75,0.0,-0.0086
11,中关村论坛,11月25日,T-5,计算机,8,1,7,0,0.125,0.875,0.0,-0.013304
11,中国国际进口博览会,11月5日,T,交通运输,5,3,2,0,0.6,0.4,0.0,-0.000845
11,中国国际进口博览会,11月5日,T,传媒,5,4,1,0,0.8,0.2,0.0,0.011733
11,中国国际进口博览会,11月5日,T,农林牧渔,5,4,1,0,0.8,0.2,0.0,0.005284
11,中国国际进口博览会,11月5日,T,商贸零售,5,4,1,0,0.8,0.2,0.0,0.005916
11,中国国际进口博览会,11月5日,T,基础化工,5,4,1,0,0.8,0.2,0.0,0.001767
11,中国国际进口博览会,11月5日,T,家电,5,4,1,0,0.8,0.2,0.0,0.003257
11,中国国际进口博览会,11月5日,T,建材,5,4,1,0,0.8,0.2,0.0,0.000153
11,中国国际进口博览会,11月5日,T,建筑,5,4,1,0,0.8,0.2,0.0,0.001783
11,中国国际进口博览会,11月5日,T,房地产,5,3,2,0,0.6,0.4,0.0,0.004199
11,中国国际进口博览会,11月5日,T,有色金属,5,3,2,0,0.6,0.4,0.0,0.007395
11,中国国际进口博览会,11月5日,T,机械,5,3,2,0,0.6,0.4,0.0,0.003396
11,中国国际进口博览会,11月5日,T,电力及公用事业,5,4,1,0,0.8,0.2,0.0,-0.001209
11,中国国际进口博览会,11月5日,T,电力设备及新能源,5,3,2,0,0.6,0.4,0.0,0.005755
11,中国国际进口博览会,11月5日,T,纺织服装,5,4,1,0,0.8,0.2,0.0,0.006428
11,中国国际进口博览会,11月5日,T,综合,5,3,2,0,0.6,0.4,0.0,0.007678
11,中国国际进口博览会,11月5日,T,计算机,5,4,1,0,0.8,0.2,0.0,0.00632
11,中国国际进口博览会,11月5日,T,轻工制造,5,5,0,0,1.0,0.0,0.0,0.010083
11,中国国际进口博览会,11月5日,T,通信,5,4,1,0,0.8,0.2,0.0,0.010351
11,中国国际进口博览会,11月5日,T,钢铁,5,3,2,0,0.6,0.4,0.0,0.001018
11,中国国际进口博览会,11月5日,T,食品饮料,5,4,1,0,0.8,0.2,0.0,-8.6e-05
11,中国国际进口博览会,11月5日,T+1,交通运输,5,1,4,0,0.2,0.8,0.0,-0.003062
11,中国国际进口博览会,11月5日,T+1,医药,5,1,4,0,0.2,0.8,0.0,-0.011391
11,中国国际进口博览会,11月5日,T+1,家电,5,1,4,0,0.2,0.8,0.0,0.001377
11,中国国际进口博览会,11月5日,T+1,建材,5,1,4,0,0.2,0.8,0.0,-0.002102
11,中国国际进口博览会,11月5日,T+1,房地产,5,4,1,0,0.8,0.2,0.0,0.003583
11,中国国际进口博览会,11月5日,T+1,消费者服务,5,1,4,0,0.2,0.8,0.0,-0.005696
11,中国国际进口博览会,11月5日,T+1,电力及公用事业,5,1,4,0,0.2,0.8,0.0,-0.000752
11,中国国际进口博览会,11月5日,T+1,电力设备及新能源,5,1,4,0,0.2,0.8,0.0,-0.002381
