下一次月份,meeting_family,下一次召开_具体日期,window,industry,届数,上涨次数,下跌次数,持平次数,上涨概率,下跌概率,持平概率,平均涨跌幅
6,央行货币政策委员会例会,6月24日,T-5,有色金属,3,1,2,0,0.333333,0.666667,0.0,0.006138
6,央行货币政策委员会例会,6月24日,T-5,石油石化,3,1,2,0,0.333333,0.666667,0.0,0.002036
6,央行货币政策委员会例会,6月24日,T-5,钢铁,3,1,2,0,0.333333,0.666667,0.0,-0.00288
6,陆家嘴论坛,6月17日,T,传媒,8,2,6,0,0.25,0.75,0.0,-0.021958
6,陆家嘴论坛,6月17日,T,农林牧渔,8,2,6,0,0.25,0.75,0.0,-0.018926
6,陆家嘴论坛,6月17日,T,医药,8,3,5,0,0.375,0.625,0.0,-0.016793
6,陆家嘴论坛,6月17日,T,商贸零售,8,1,7,0,0.125,0.875,0.0,-0.019465
6,陆家嘴论坛,6月17日,T,建筑,8,1,7,0,0.125,0.875,0.0,-0.016146
6,陆家嘴论坛,6月17日,T,房地产,8,1,7,0,0.125,0.875,0.0,-0.018589
6,陆家嘴论坛,6月17日,T,消费者服务,8,2,6,0,0.25,0.75,0.0,-0.016646
6,陆家嘴论坛,6月17日,T,纺织服装,8,1,7,0,0.125,0.875,0.0,-0.020364
6,陆家嘴论坛,6月17日,T,轻工制造,8,2,6,0,0.25,0.75,0.0,-0.018725
6,陆家嘴论坛,6月17日,T+1,商贸零售,8,2,6,0,0.25,0.75,0.0,-0.013282
6,陆家嘴论坛,6月17日,T+1,国防军工,8,2,6,0,0.25,0.75,0.0,-0.017337
6,陆家嘴论坛,6月17日,T+1,基础化工,8,3,5,0,0.375,0.625,0.0,-0.014053
6,陆家嘴论坛,6月17日,T+1,煤炭,8,2,6,0,0.25,0.75,0.0,-0.011025
6,陆家嘴论坛,6月17日,T+5,国防军工,8,6,2,0,0.75,0.25,0.0,-0.012642
6,陆家嘴论坛,6月17日,T+5,电子,8,6,2,0,0.75,0.25,0.0,-0.002834
6,陆家嘴论坛,6月17日,T+5,石油石化,8,2,6,0,0.25,0.75,0.0,-0.027345
6,陆家嘴论坛,6月17日,T+5,通信,8,5,3,0,0.625,0.375,0.0,-0.015055
6,陆家嘴论坛,6月17日,T-1,房地产,8,2,6,0,0.25,0.75,0.0,-0.006227
6,陆家嘴论坛,6月17日,T-1,电力设备及新能源,8,3,5,0,0.375,0.625,0.0,-0.008017
6,陆家嘴论坛,6月17日,T-1,银行,8,1,7,0,0.125,0.875,0.0,-0.005296
6,陆家嘴论坛,6月17日,T-1,非银行金融,8,1,7,0,0.125,0.875,0.0,-0.009608
6,陆家嘴论坛,6月17日,T-5,传媒,8,6,2,0,0.75,0.25,0.0,-0.00446
6,陆家嘴论坛,6月17日,T-5,医药,8,3,5,0,0.375,0.625,0.0,-0.009044
6,陆家嘴论坛,6月17日,T-5,有色金属,8,6,2,0,0.75,0.25,0.0,0.005341
6,陆家嘴论坛,6月17日,T-5,钢铁,8,6,2,0,0.75,0.25,0.0,0.005799
