下一次月份,meeting_family,下一次召开_具体日期,window,industry,届数,上涨次数,下跌次数,持平次数,上涨概率,下跌概率,持平概率,平均涨跌幅
11,世界互联网大会,11月7日,T,国防军工,10,2,8,0,0.2,0.8,0.0,-0.007798
11,世界互联网大会,11月7日,T,家电,10,8,2,0,0.8,0.2,0.0,0.005559
11,世界互联网大会,11月7日,T,建筑,10,3,7,0,0.3,0.7,0.0,-0.002798
11,世界互联网大会,11月7日,T,煤炭,10,3,7,0,0.3,0.7,0.0,0.001249
11,世界互联网大会,11月7日,T+1,医药,10,2,8,0,0.2,0.8,0.0,-0.000812
11,世界互联网大会,11月7日,T+1,煤炭,10,7,3,0,0.7,0.3,0.0,0.008131
11,世界互联网大会,11月7日,T+1,石油石化,10,7,3,0,0.7,0.3,0.0,0.004718
11,世界互联网大会,11月7日,T+5,农林牧渔,10,8,2,0,0.8,0.2,0.0,0.019757
11,世界互联网大会,11月7日,T+5,商贸零售,10,8,2,0,0.8,0.2,0.0,0.011367
11,世界互联网大会,11月7日,T+5,基础化工,10,7,3,0,0.7,0.3,0.0,0.002209
11,世界互联网大会,11月7日,T+5,家电,10,7,3,0,0.7,0.3,0.0,0.017671
11,世界互联网大会,11月7日,T+5,建材,10,7,3,0,0.7,0.3,0.0,0.00475
11,世界互联网大会,11月7日,T+5,建筑,10,7,3,0,0.7,0.3,0.0,0.003105
11,世界互联网大会,11月7日,T+5,房地产,10,7,3,0,0.7,0.3,0.0,0.012273
11,世界互联网大会,11月7日,T+5,汽车,10,8,2,0,0.8,0.2,0.0,0.008029
11,世界互联网大会,11月7日,T+5,电力设备及新能源,10,3,7,0,0.3,0.7,0.0,0.001977
11,世界互联网大会,11月7日,T+5,纺织服装,10,7,3,0,0.7,0.3,0.0,0.010573
11,世界互联网大会,11月7日,T+5,综合,10,7,3,0,0.7,0.3,0.0,0.016223
11,世界互联网大会,11月7日,T+5,轻工制造,10,7,3,0,0.7,0.3,0.0,0.010275
11,世界互联网大会,11月7日,T+5,非银行金融,10,8,2,0,0.8,0.2,0.0,0.011898
11,世界互联网大会,11月7日,T-1,农林牧渔,10,8,2,0,0.8,0.2,0.0,0.003767
11,世界互联网大会,11月7日,T-1,家电,10,1,9,0,0.1,0.9,0.0,-0.006624
11,世界互联网大会,11月7日,T-1,石油石化,10,7,3,0,0.7,0.3,0.0,-0.002155
11,世界互联网大会,11月7日,T-1,计算机,10,8,2,0,0.8,0.2,0.0,0.006087
11,世界互联网大会,11月7日,T-1,银行,10,0,10,0,0.0,1.0,0.0,-0.006474
11,世界互联网大会,11月7日,T-1,非银行金融,10,0,10,0,0.0,1.0,0.0,-0.009774
11,世界互联网大会,11月7日,T-5,房地产,10,7,3,0,0.7,0.3,0.0,0.00715
11,世界互联网大会,11月7日,T-5,银行,10,3,7,0,0.3,0.7,0.0,-0.000188
11,世界互联网大会,11月7日,T-5,食品饮料,10,8,2,0,0.8,0.2,0.0,0.009262
11,中国国际进口博览会,11月5日,T,交通运输,7,5,2,0,0.714286,0.285714,0.0,0.002768
11,中国国际进口博览会,11月5日,T,传媒,7,6,1,0,0.857143,0.142857,0.0,0.019736
11,中国国际进口博览会,11月5日,T,农林牧渔,7,5,2,0,0.714286,0.285714,0.0,0.005527
11,中国国际进口博览会,11月5日,T,商贸零售,7,6,1,0,0.857143,0.142857,0.0,0.010067
11,中国国际进口博览会,11月5日,T,基础化工,7,6,1,0,0.857143,0.142857,0.0,0.007619
11,中国国际进口博览会,11月5日,T,家电,7,6,1,0,0.857143,0.142857,0.0,0.004963
