下一次月份,meeting_family,下一次召开_具体日期,window,industry,届数,上涨次数,下跌次数,持平次数,上涨概率,下跌概率,持平概率,平均涨跌幅
6,陆家嘴论坛,6月13日,T,传媒,10,2,8,0,0.2,0.8,0.0,-0.02055
6,陆家嘴论坛,6月13日,T,农林牧渔,10,3,7,0,0.3,0.7,0.0,-0.015503
6,陆家嘴论坛,6月13日,T,医药,10,3,7,0,0.3,0.7,0.0,-0.015349
6,陆家嘴论坛,6月13日,T,商贸零售,10,1,9,0,0.1,0.9,0.0,-0.017462
6,陆家嘴论坛,6月13日,T,建筑,10,2,8,0,0.2,0.8,0.0,-0.011724
6,陆家嘴论坛,6月13日,T,房地产,10,2,8,0,0.2,0.8,0.0,-0.014817
6,陆家嘴论坛,6月13日,T,消费者服务,10,2,8,0,0.2,0.8,0.0,-0.014646
6,陆家嘴论坛,6月13日,T,纺织服装,10,1,9,0,0.1,0.9,0.0,-0.018123
6,陆家嘴论坛,6月13日,T,轻工制造,10,3,7,0,0.3,0.7,0.0,-0.015663
6,陆家嘴论坛,6月13日,T+1,商贸零售,10,3,7,0,0.3,0.7,0.0,-0.010782
6,陆家嘴论坛,6月13日,T+1,国防军工,10,3,7,0,0.3,0.7,0.0,-0.014113
6,陆家嘴论坛,6月13日,T+1,基础化工,10,3,7,0,0.3,0.7,0.0,-0.011727
6,陆家嘴论坛,6月13日,T+1,煤炭,10,2,8,0,0.2,0.8,0.0,-0.009569
6,陆家嘴论坛,6月13日,T+5,国防军工,10,7,3,0,0.7,0.3,0.0,-0.012514
6,陆家嘴论坛,6月13日,T+5,电子,10,8,2,0,0.8,0.2,0.0,0.001331
6,陆家嘴论坛,6月13日,T+5,石油石化,10,3,7,0,0.3,0.7,0.0,-0.021826
6,陆家嘴论坛,6月13日,T+5,通信,10,7,3,0,0.7,0.3,0.0,-0.007959
6,陆家嘴论坛,6月13日,T-1,房地产,10,3,7,0,0.3,0.7,0.0,-0.003996
6,陆家嘴论坛,6月13日,T-1,电力设备及新能源,10,3,7,0,0.3,0.7,0.0,-0.0089
6,陆家嘴论坛,6月13日,T-1,银行,10,2,8,0,0.2,0.8,0.0,-0.003777
6,陆家嘴论坛,6月13日,T-1,非银行金融,10,2,8,0,0.2,0.8,0.0,-0.007584
6,陆家嘴论坛,6月13日,T-5,传媒,10,7,3,0,0.7,0.3,0.0,-0.002808
6,陆家嘴论坛,6月13日,T-5,医药,10,3,7,0,0.3,0.7,0.0,-0.008051
6,陆家嘴论坛,6月13日,T-5,有色金属,10,7,3,0,0.7,0.3,0.0,0.002741
6,陆家嘴论坛,6月13日,T-5,钢铁,10,7,3,0,0.7,0.3,0.0,0.003319
