下一次月份,meeting_family,下一次召开_具体日期,window,industry,届数,上涨次数,下跌次数,持平次数,上涨概率,下跌概率,持平概率,平均涨跌幅
10,广交会秋季,10月15日,T,传媒,10,2,8,0,0.2,0.8,0.0,-0.003155
10,广交会秋季,10月15日,T,农林牧渔,10,2,8,0,0.2,0.8,0.0,-0.003612
10,广交会秋季,10月15日,T,医药,10,2,8,0,0.2,0.8,0.0,-0.004593
10,广交会秋季,10月15日,T,商贸零售,10,2,8,0,0.2,0.8,0.0,-0.002435
10,广交会秋季,10月15日,T,建材,10,2,8,0,0.2,0.8,0.0,-0.00365
10,广交会秋季,10月15日,T,建筑,10,2,8,0,0.2,0.8,0.0,-0.004289
10,广交会秋季,10月15日,T,房地产,10,2,8,0,0.2,0.8,0.0,-0.006022
10,广交会秋季,10月15日,T,电力及公用事业,10,2,8,0,0.2,0.8,0.0,-0.004362
10,广交会秋季,10月15日,T,电力设备及新能源,10,2,8,0,0.2,0.8,0.0,-0.006719
10,广交会秋季,10月15日,T,综合,10,2,8,0,0.2,0.8,0.0,-0.00336
10,广交会秋季,10月15日,T,食品饮料,10,2,8,0,0.2,0.8,0.0,-0.006321
10,广交会秋季,10月15日,T+1,非银行金融,10,7,3,0,0.7,0.3,0.0,0.005498
10,广交会秋季,10月15日,T+5,家电,10,7,3,0,0.7,0.3,0.0,0.003561
10,广交会秋季,10月15日,T+5,电力设备及新能源,10,3,7,0,0.3,0.7,0.0,-0.002741
10,广交会秋季,10月15日,T+5,石油石化,10,2,8,0,0.2,0.8,0.0,-0.014236
10,广交会秋季,10月15日,T+5,钢铁,10,2,8,0,0.2,0.8,0.0,-0.010286
10,广交会秋季,10月15日,T-1,煤炭,10,7,3,0,0.7,0.3,0.0,0.005258
10,广交会秋季,10月15日,T-1,石油石化,10,8,2,0,0.8,0.2,0.0,0.00453
10,广交会秋季,10月15日,T-1,纺织服装,10,7,3,0,0.7,0.3,0.0,0.003103
10,广交会秋季,10月15日,T-1,银行,10,7,3,0,0.7,0.3,0.0,0.006759
10,广交会秋季,10月15日,T-5,农林牧渔,10,7,3,0,0.7,0.3,0.0,0.019077
10,广交会秋季,10月15日,T-5,医药,10,8,2,0,0.8,0.2,0.0,0.013116
10,广交会秋季,10月15日,T-5,家电,10,8,2,0,0.8,0.2,0.0,0.014659
10,广交会秋季,10月15日,T-5,机械,10,7,3,0,0.7,0.3,0.0,0.010786
10,广交会秋季,10月15日,T-5,汽车,10,7,3,0,0.7,0.3,0.0,0.012473
