下一次月份,meeting_family,下一次召开_具体日期,window,industry,届数,上涨次数,下跌次数,持平次数,上涨概率,下跌概率,持平概率,平均涨跌幅
6,陆家嘴论坛,6月18日,T,传媒,11,2,9,0,0.181818,0.818182,0.0,-0.019418
6,陆家嘴论坛,6月18日,T,农林牧渔,11,3,8,0,0.272727,0.727273,0.0,-0.014825
6,陆家嘴论坛,6月18日,T,医药,11,3,8,0,0.272727,0.727273,0.0,-0.014669
6,陆家嘴论坛,6月18日,T,商贸零售,11,1,10,0,0.090909,0.909091,0.0,-0.016895
6,陆家嘴论坛,6月18日,T,建筑,11,2,9,0,0.181818,0.818182,0.0,-0.011375
6,陆家嘴论坛,6月18日,T,房地产,11,2,9,0,0.181818,0.818182,0.0,-0.014659
6,陆家嘴论坛,6月18日,T,消费者服务,11,2,9,0,0.181818,0.818182,0.0,-0.013691
6,陆家嘴论坛,6月18日,T,纺织服装,11,1,10,0,0.090909,0.909091,0.0,-0.017376
6,陆家嘴论坛,6月18日,T,轻工制造,11,3,8,0,0.272727,0.727273,0.0,-0.015305
6,陆家嘴论坛,6月18日,T+1,商贸零售,11,3,8,0,0.272727,0.727273,0.0,-0.011695
6,陆家嘴论坛,6月18日,T+1,国防军工,11,3,8,0,0.272727,0.727273,0.0,-0.014496
6,陆家嘴论坛,6月18日,T+1,基础化工,11,3,8,0,0.272727,0.727273,0.0,-0.011724
6,陆家嘴论坛,6月18日,T+1,煤炭,11,2,9,0,0.181818,0.818182,0.0,-0.009591
6,陆家嘴论坛,6月18日,T+5,国防军工,11,8,3,0,0.727273,0.272727,0.0,-0.007386
6,陆家嘴论坛,6月18日,T+5,电子,11,9,2,0,0.818182,0.181818,0.0,0.00454
6,陆家嘴论坛,6月18日,T+5,石油石化,11,3,8,0,0.272727,0.727273,0.0,-0.022013
6,陆家嘴论坛,6月18日,T+5,通信,11,8,3,0,0.727273,0.272727,0.0,-0.005763
6,陆家嘴论坛,6月18日,T-1,房地产,11,3,8,0,0.272727,0.727273,0.0,-0.003991
6,陆家嘴论坛,6月18日,T-1,电力设备及新能源,11,3,8,0,0.272727,0.727273,0.0,-0.008118
6,陆家嘴论坛,6月18日,T-1,银行,11,2,9,0,0.181818,0.818182,0.0,-0.003598
6,陆家嘴论坛,6月18日,T-1,非银行金融,11,3,8,0,0.272727,0.727273,0.0,-0.006759
6,陆家嘴论坛,6月18日,T-5,传媒,11,8,3,0,0.727273,0.272727,0.0,-0.001196
6,陆家嘴论坛,6月18日,T-5,医药,11,3,8,0,0.272727,0.727273,0.0,-0.007601
6,陆家嘴论坛,6月18日,T-5,有色金属,11,8,3,0,0.727273,0.272727,0.0,0.004502
6,陆家嘴论坛,6月18日,T-5,钢铁,11,8,3,0,0.727273,0.272727,0.0,0.004076
