下一次月份,meeting_family,下一次召开_具体日期,window,industry,届数,上涨次数,下跌次数,持平次数,上涨概率,下跌概率,持平概率,平均涨跌幅
10,广交会秋季,10月15日,T,传媒,11,3,8,0,0.272727,0.727273,0.0,-0.002275
10,广交会秋季,10月15日,T,农林牧渔,11,3,8,0,0.272727,0.727273,0.0,-0.003053
10,广交会秋季,10月15日,T,医药,11,3,8,0,0.272727,0.727273,0.0,-0.002312
10,广交会秋季,10月15日,T,商贸零售,11,3,8,0,0.272727,0.727273,0.0,-0.000546
10,广交会秋季,10月15日,T,建材,11,3,8,0,0.272727,0.727273,0.0,-0.001774
10,广交会秋季,10月15日,T,建筑,11,3,8,0,0.272727,0.727273,0.0,-0.002884
10,广交会秋季,10月15日,T,房地产,11,3,8,0,0.272727,0.727273,0.0,-0.005379
10,广交会秋季,10月15日,T,电力及公用事业,11,3,8,0,0.272727,0.727273,0.0,-0.003556
10,广交会秋季,10月15日,T,电力设备及新能源,11,3,8,0,0.272727,0.727273,0.0,-0.003497
10,广交会秋季,10月15日,T,综合,11,3,8,0,0.272727,0.727273,0.0,-0.001845
10,广交会秋季,10月15日,T,食品饮料,11,3,8,0,0.272727,0.727273,0.0,-0.005098
10,广交会秋季,10月15日,T+1,非银行金融,11,8,3,0,0.727273,0.272727,0.0,0.005077
10,广交会秋季,10月15日,T+5,家电,11,8,3,0,0.727273,0.272727,0.0,0.00451
10,广交会秋季,10月15日,T+5,电力设备及新能源,11,3,8,0,0.272727,0.727273,0.0,-0.005117
10,广交会秋季,10月15日,T+5,石油石化,11,3,8,0,0.272727,0.727273,0.0,-0.010221
10,广交会秋季,10月15日,T+5,钢铁,11,3,8,0,0.272727,0.727273,0.0,-0.009107
10,广交会秋季,10月15日,T-1,煤炭,11,8,3,0,0.727273,0.272727,0.0,0.006819
10,广交会秋季,10月15日,T-1,石油石化,11,8,3,0,0.727273,0.272727,0.0,0.004076
10,广交会秋季,10月15日,T-1,纺织服装,11,8,3,0,0.727273,0.272727,0.0,0.002928
10,广交会秋季,10月15日,T-1,银行,11,8,3,0,0.727273,0.272727,0.0,0.008446
10,广交会秋季,10月15日,T-5,农林牧渔,11,8,3,0,0.727273,0.272727,0.0,0.017384
10,广交会秋季,10月15日,T-5,医药,11,9,2,0,0.818182,0.181818,0.0,0.013277
10,广交会秋季,10月15日,T-5,家电,11,8,3,0,0.727273,0.272727,0.0,0.013035
10,广交会秋季,10月15日,T-5,机械,11,8,3,0,0.727273,0.272727,0.0,0.01006
10,广交会秋季,10月15日,T-5,汽车,11,8,3,0,0.727273,0.272727,0.0,0.012192
