下一次月份,meeting_family,下一次召开_具体日期,window,industry,届数,上涨次数,下跌次数,持平次数,上涨概率,下跌概率,持平概率,平均涨跌幅
12,中央经济工作会议,12月10日,T,房地产,14,4,10,0,0.285714,0.714286,0.0,-0.003167
12,中央经济工作会议,12月10日,T,煤炭,14,4,10,0,0.285714,0.714286,0.0,-0.001728
12,中央经济工作会议,12月10日,T,电力及公用事业,14,3,11,0,0.214286,0.785714,0.0,-0.00469
12,中央经济工作会议,12月10日,T+1,交通运输,14,10,4,0,0.714286,0.285714,0.0,0.00621
12,中央经济工作会议,12月10日,T+1,农林牧渔,14,10,4,0,0.714286,0.285714,0.0,0.006761
12,中央经济工作会议,12月10日,T+1,建材,14,11,3,0,0.785714,0.214286,0.0,0.006486
12,中央经济工作会议,12月10日,T+1,房地产,14,11,3,0,0.785714,0.214286,0.0,0.008508
12,中央经济工作会议,12月10日,T+1,消费者服务,14,10,4,0,0.714286,0.285714,0.0,0.010168
12,中央经济工作会议,12月10日,T+1,电力及公用事业,14,10,4,0,0.714286,0.285714,0.0,0.006524
12,中央经济工作会议,12月10日,T+1,钢铁,14,10,4,0,0.714286,0.285714,0.0,0.006333
12,中央经济工作会议,12月10日,T+1,银行,14,10,4,0,0.714286,0.285714,0.0,0.005156
12,中央经济工作会议,12月10日,T+5,房地产,14,4,10,0,0.285714,0.714286,0.0,-0.012816
12,中央经济工作会议,12月10日,T+5,煤炭,14,4,10,0,0.285714,0.714286,0.0,-0.00861
12,中央经济工作会议,12月10日,T+5,钢铁,14,4,10,0,0.285714,0.714286,0.0,-0.010764
12,中央经济工作会议,12月10日,T+5,银行,14,3,11,0,0.214286,0.785714,0.0,-0.009706
12,中央经济工作会议,12月10日,T-5,交通运输,14,10,4,0,0.714286,0.285714,0.0,0.003218
12,中央经济工作会议,12月10日,T-5,商贸零售,14,10,4,0,0.714286,0.285714,0.0,0.005281
12,中央经济工作会议,12月10日,T-5,家电,14,12,2,0,0.857143,0.142857,0.0,0.007389
12,中央经济工作会议,12月10日,T-5,建筑,14,10,4,0,0.714286,0.285714,0.0,0.005206
12,中央经济工作会议,12月10日,T-5,房地产,14,10,4,0,0.714286,0.285714,0.0,0.004739
12,中央经济工作会议,12月10日,T-5,有色金属,14,10,4,0,0.714286,0.285714,0.0,0.006324
12,中央经济工作会议,12月10日,T-5,煤炭,14,12,2,0,0.857143,0.142857,0.0,0.010605
12,中央经济工作会议,12月10日,T-5,电力及公用事业,14,10,4,0,0.714286,0.285714,0.0,0.004772
12,中央经济工作会议,12月10日,T-5,石油石化,14,10,4,0,0.714286,0.285714,0.0,0.004086
12,中央经济工作会议,12月10日,T-5,综合,14,11,3,0,0.785714,0.214286,0.0,0.005048
12,中央经济工作会议,12月10日,T-5,轻工制造,14,10,4,0,0.714286,0.285714,0.0,0.004061
12,中央经济工作会议,12月10日,T-5,非银行金融,14,10,4,0,0.714286,0.285714,0.0,0.00775
