下一次月份,meeting_family,下一次召开_具体日期,window,industry,届数,上涨次数,下跌次数,持平次数,上涨概率,下跌概率,持平概率,平均涨跌幅
6,陆家嘴论坛,6月8日,T,传媒,9,2,7,0,0.222222,0.777778,0.0,-0.022217
6,陆家嘴论坛,6月8日,T,农林牧渔,9,3,6,0,0.333333,0.666667,0.0,-0.014009
6,陆家嘴论坛,6月8日,T,医药,9,3,6,0,0.333333,0.666667,0.0,-0.015985
6,陆家嘴论坛,6月8日,T,商贸零售,9,1,8,0,0.111111,0.888889,0.0,-0.017806
6,陆家嘴论坛,6月8日,T,建筑,9,2,7,0,0.222222,0.777778,0.0,-0.011873
6,陆家嘴论坛,6月8日,T,房地产,9,2,7,0,0.222222,0.777778,0.0,-0.014547
6,陆家嘴论坛,6月8日,T,消费者服务,9,2,7,0,0.222222,0.777778,0.0,-0.01507
6,陆家嘴论坛,6月8日,T,纺织服装,9,1,8,0,0.111111,0.888889,0.0,-0.018817
6,陆家嘴论坛,6月8日,T,轻工制造,9,3,6,0,0.333333,0.666667,0.0,-0.01611
6,陆家嘴论坛,6月8日,T+1,商贸零售,9,3,6,0,0.333333,0.666667,0.0,-0.011628
6,陆家嘴论坛,6月8日,T+1,国防军工,9,3,6,0,0.333333,0.666667,0.0,-0.014354
6,陆家嘴论坛,6月8日,T+1,基础化工,9,3,6,0,0.333333,0.666667,0.0,-0.012603
6,陆家嘴论坛,6月8日,T+1,煤炭,9,2,7,0,0.222222,0.777778,0.0,-0.009906
6,陆家嘴论坛,6月8日,T+5,国防军工,9,7,2,0,0.777778,0.222222,0.0,-0.010909
6,陆家嘴论坛,6月8日,T+5,电子,9,7,2,0,0.777778,0.222222,0.0,5.2e-05
6,陆家嘴论坛,6月8日,T+5,石油石化,9,2,7,0,0.222222,0.777778,0.0,-0.025085
6,陆家嘴论坛,6月8日,T+5,通信,9,6,3,0,0.666667,0.333333,0.0,-0.010121
6,陆家嘴论坛,6月8日,T-1,房地产,9,3,6,0,0.333333,0.666667,0.0,-0.004277
6,陆家嘴论坛,6月8日,T-1,电力设备及新能源,9,3,6,0,0.333333,0.666667,0.0,-0.009334
6,陆家嘴论坛,6月8日,T-1,银行,9,2,7,0,0.222222,0.777778,0.0,-0.003781
6,陆家嘴论坛,6月8日,T-1,非银行金融,9,2,7,0,0.222222,0.777778,0.0,-0.008119
6,陆家嘴论坛,6月8日,T-5,传媒,9,7,2,0,0.777778,0.222222,0.0,-0.000865
6,陆家嘴论坛,6月8日,T-5,医药,9,3,6,0,0.333333,0.666667,0.0,-0.008449
6,陆家嘴论坛,6月8日,T-5,有色金属,9,7,2,0,0.777778,0.222222,0.0,0.005627
6,陆家嘴论坛,6月8日,T-5,钢铁,9,7,2,0,0.777778,0.222222,0.0,0.005569
