下一次月份,meeting_family,下一次召开_具体日期,window,industry,届数,上涨次数,下跌次数,持平次数,上涨概率,下跌概率,持平概率,平均涨跌幅
4,中央政治局会议,4月28日,T,传媒,7,4,3,0,0.571429,0.428571,0.0,0.020162
4,中央政治局会议,4月28日,T,医药,7,5,2,0,0.714286,0.285714,0.0,0.009905
4,中央政治局会议,4月28日,T,国防军工,7,6,1,0,0.857143,0.142857,0.0,0.011146
4,中央政治局会议,4月28日,T,基础化工,7,4,3,0,0.571429,0.428571,0.0,0.008514
4,中央政治局会议,4月28日,T,家电,7,5,2,0,0.714286,0.285714,0.0,0.009554
4,中央政治局会议,4月28日,T,有色金属,7,5,2,0,0.714286,0.285714,0.0,0.007463
4,中央政治局会议,4月28日,T,汽车,7,5,2,0,0.714286,0.285714,0.0,0.008274
4,中央政治局会议,4月28日,T,消费者服务,7,5,2,0,0.714286,0.285714,0.0,0.010321
4,中央政治局会议,4月28日,T,电子,7,6,1,0,0.857143,0.142857,0.0,0.019636
4,中央政治局会议,4月28日,T,石油石化,7,5,2,0,0.714286,0.285714,0.0,0.009358
4,中央政治局会议,4月28日,T,纺织服装,7,4,3,0,0.571429,0.428571,0.0,0.007894
4,中央政治局会议,4月28日,T,综合,7,5,2,0,0.714286,0.285714,0.0,0.005502
4,中央政治局会议,4月28日,T,计算机,7,5,2,0,0.714286,0.285714,0.0,0.018898
4,中央政治局会议,4月28日,T,轻工制造,7,5,2,0,0.714286,0.285714,0.0,0.007029
4,中央政治局会议,4月28日,T,通信,7,5,2,0,0.714286,0.285714,0.0,0.013826
4,中央政治局会议,4月28日,T+1,交通运输,7,6,1,0,0.857143,0.142857,0.0,0.005333
4,中央政治局会议,4月28日,T+1,传媒,7,6,1,0,0.857143,0.142857,0.0,0.016702
4,中央政治局会议,4月28日,T+1,医药,7,6,1,0,0.857143,0.142857,0.0,0.007487
4,中央政治局会议,4月28日,T+1,商贸零售,7,5,2,0,0.714286,0.285714,0.0,0.006302
4,中央政治局会议,4月28日,T+1,房地产,7,1,6,0,0.142857,0.857143,0.0,0.001943
4,中央政治局会议,4月28日,T+1,汽车,7,6,1,0,0.857143,0.142857,0.0,0.01299
4,中央政治局会议,4月28日,T+1,电力及公用事业,7,5,2,0,0.714286,0.285714,0.0,0.004993
4,中央政治局会议,4月28日,T+1,钢铁,7,6,1,0,0.857143,0.142857,0.0,0.004993
4,中央政治局会议,4月28日,T+5,石油石化,7,2,5,0,0.285714,0.714286,0.0,-0.011024
4,中央政治局会议,4月28日,T-1,交通运输,7,5,2,0,0.714286,0.285714,0.0,0.005838
4,中央政治局会议,4月28日,T-1,农林牧渔,7,5,2,0,0.714286,0.285714,0.0,-0.000431
4,中央政治局会议,4月28日,T-1,医药,7,4,3,0,0.571429,0.428571,0.0,0.002112
4,中央政治局会议,4月28日,T-1,国防军工,7,5,2,0,0.714286,0.285714,0.0,0.00542
4,中央政治局会议,4月28日,T-1,家电,7,5,2,0,0.714286,0.285714,0.0,0.00492
4,中央政治局会议,4月28日,T-1,房地产,7,5,2,0,0.714286,0.285714,0.0,0.006832
4,中央政治局会议,4月28日,T-1,汽车,7,4,3,0,0.571429,0.428571,0.0,0.004416
4,中央政治局会议,4月28日,T-1,电力及公用事业,7,7,0,0,1.0,0.0,0.0,0.005214
4,中央政治局会议,4月28日,T-1,纺织服装,7,6,1,0,0.857143,0.142857,0.0,0.00264
4,中央政治局会议,4月28日,T-1,综合,7,6,1,0,0.857143,0.142857,0.0,0.003558
4,中央政治局会议,4月28日,T-1,轻工制造,7,4,3,0,0.571429,0.428571,0.0,-0.000142
4,中央政治局会议,4月28日,T-1,钢铁,7,5,2,0,0.714286,0.285714,0.0,0.002673
4,中央政治局会议,4月28日,T-1,非银行金融,7,4,3,0,0.571429,0.428571,0.0,0.008726
4,中央政治局会议,4月28日,T-5,汽车,7,1,6,0,0.142857,0.857143,0.0,-0.00619
4,广交会春季,4月15日,T,交通运输,9,2,7,0,0.222222,0.777778,0.0,-0.004039
4,广交会春季,4月15日,T,传媒,9,0,9,0,0.0,1.0,0.0,-0.018855
4,广交会春季,4月15日,T,农林牧渔,9,2,7,0,0.222222,0.777778,0.0,-0.010352
4,广交会春季,4月15日,T,商贸零售,9,2,7,0,0.222222,0.777778,0.0,-0.00957
4,广交会春季,4月15日,T,基础化工,9,1,8,0,0.111111,0.888889,0.0,-0.009886
4,广交会春季,4月15日,T,建材,9,1,8,0,0.111111,0.888889,0.0,-0.012829
4,广交会春季,4月15日,T,建筑,9,2,7,0,0.222222,0.777778,0.0,-0.003691
4,广交会春季,4月15日,T,房地产,9,2,7,0,0.222222,0.777778,0.0,-0.011014
4,广交会春季,4月15日,T,有色金属,9,2,7,0,0.222222,0.777778,0.0,-0.006683
4,广交会春季,4月15日,T,机械,9,1,8,0,0.111111,0.888889,0.0,-0.007757
4,广交会春季,4月15日,T,汽车,9,3,6,0,0.333333,0.666667,0.0,-0.006979
4,广交会春季,4月15日,T,消费者服务,9,3,6,0,0.333333,0.666667,0.0,-0.00892
4,广交会春季,4月15日,T,电子,9,2,7,0,0.222222,0.777778,0.0,-0.009243
4,广交会春季,4月15日,T,综合,9,3,6,0,0.333333,0.666667,0.0,-0.008722
4,广交会春季,4月15日,T,计算机,9,1,8,0,0.111111,0.888889,0.0,-0.010917
4,广交会春季,4月15日,T,轻工制造,9,2,7,0,0.222222,0.777778,0.0,-0.009839
4,广交会春季,4月15日,T,钢铁,9,2,7,0,0.222222,0.777778,0.0,-0.011434
4,广交会春季,4月15日,T,非银行金融,9,1,8,0,0.111111,0.888889,0.0,-0.006285
