下一次月份,meeting_family,下一次召开_具体日期,window,industry,届数,上涨次数,下跌次数,持平次数,上涨概率,下跌概率,持平概率,平均涨跌幅
9,中国—东盟博览会,9月17日,T,农林牧渔,9,3,6,0,0.333333,0.666667,0.0,-0.005275
9,中国—东盟博览会,9月17日,T,医药,9,3,6,0,0.333333,0.666667,0.0,-0.007588
9,中国—东盟博览会,9月17日,T,商贸零售,9,3,6,0,0.333333,0.666667,0.0,-0.005271
9,中国—东盟博览会,9月17日,T,纺织服装,9,2,7,0,0.222222,0.777778,0.0,-0.004453
9,中国—东盟博览会,9月17日,T,通信,9,1,8,0,0.111111,0.888889,0.0,-0.006749
9,中国—东盟博览会,9月17日,T,钢铁,9,3,6,0,0.333333,0.666667,0.0,-0.009813
9,中国—东盟博览会,9月17日,T+1,有色金属,9,8,1,0,0.888889,0.111111,0.0,0.009794
9,中国—东盟博览会,9月17日,T+1,消费者服务,9,6,3,0,0.666667,0.333333,0.0,0.007735
9,中国—东盟博览会,9月17日,T+1,煤炭,9,9,0,0,1.0,0.0,0.0,0.012454
9,中国—东盟博览会,9月17日,T+1,电力及公用事业,9,7,2,0,0.777778,0.222222,0.0,0.005546
9,中国—东盟博览会,9月17日,T+5,纺织服装,9,2,7,0,0.222222,0.777778,0.0,-0.012028
9,中国—东盟博览会,9月17日,T-1,传媒,9,2,7,0,0.222222,0.777778,0.0,-0.007532
9,中国—东盟博览会,9月17日,T-1,农林牧渔,9,3,6,0,0.333333,0.666667,0.0,-0.005163
9,中国—东盟博览会,9月17日,T-1,基础化工,9,2,7,0,0.222222,0.777778,0.0,-0.007793
9,中国—东盟博览会,9月17日,T-1,家电,9,1,8,0,0.111111,0.888889,0.0,-0.008986
9,中国—东盟博览会,9月17日,T-1,汽车,9,2,7,0,0.222222,0.777778,0.0,-0.00921
9,中国—东盟博览会,9月17日,T-1,钢铁,9,3,6,0,0.333333,0.666667,0.0,-0.004297
9,中国—东盟博览会,9月17日,T-1,银行,9,3,6,0,0.333333,0.666667,0.0,-0.000968
9,中国—东盟博览会,9月17日,T-1,非银行金融,9,2,7,0,0.222222,0.777778,0.0,-0.004602
9,中国—东盟博览会,9月17日,T-5,农林牧渔,9,6,3,0,0.666667,0.333333,0.0,0.001165
9,中国—东盟博览会,9月17日,T-5,医药,9,7,2,0,0.777778,0.222222,0.0,0.003115
9,中国—东盟博览会,9月17日,T-5,商贸零售,9,6,3,0,0.666667,0.333333,0.0,0.004206
9,中国—东盟博览会,9月17日,T-5,建筑,9,3,6,0,0.333333,0.666667,0.0,-0.003187
9,中国—东盟博览会,9月17日,T-5,消费者服务,9,7,2,0,0.777778,0.222222,0.0,0.004467
9,中国—东盟博览会,9月17日,T-5,纺织服装,9,7,2,0,0.777778,0.222222,0.0,0.002754
9,中国—东盟博览会,9月17日,T-5,通信,9,6,3,0,0.666667,0.333333,0.0,0.002903
9,中国—东盟博览会,9月17日,T-5,非银行金融,9,3,6,0,0.333333,0.666667,0.0,-0.003854
9,服贸会,9月2日,T,传媒,5,4,1,0,0.8,0.2,0.0,0.002724
9,服贸会,9月2日,T,商贸零售,5,3,2,0,0.6,0.4,0.0,0.00207
9,服贸会,9月2日,T,房地产,5,4,1,0,0.8,0.2,0.0,0.006674
9,服贸会,9月2日,T,有色金属,5,2,3,0,0.4,0.6,0.0,0.002372
9,服贸会,9月2日,T,煤炭,5,2,3,0,0.4,0.6,0.0,0.010344
9,服贸会,9月2日,T,通信,5,3,2,0,0.6,0.4,0.0,-0.002901
9,服贸会,9月2日,T,银行,5,4,1,0,0.8,0.2,0.0,0.009516
9,服贸会,9月2日,T+1,交通运输,5,1,4,0,0.2,0.8,0.0,-0.005367
9,服贸会,9月2日,T+1,医药,5,1,4,0,0.2,0.8,0.0,-0.007228
9,服贸会,9月2日,T+1,基础化工,5,1,4,0,0.2,0.8,0.0,-0.010634
9,服贸会,9月2日,T+1,建筑,5,0,5,0,0.0,1.0,0.0,-0.007606
9,服贸会,9月2日,T+1,汽车,5,0,5,0,0.0,1.0,0.0,-0.009577
9,服贸会,9月2日,T+1,消费者服务,5,1,4,0,0.2,0.8,0.0,-0.010064
9,服贸会,9月2日,T+1,电力设备及新能源,5,1,4,0,0.2,0.8,0.0,-0.011371
9,服贸会,9月2日,T+1,钢铁,5,1,4,0,0.2,0.8,0.0,-0.008181
9,服贸会,9月2日,T+1,非银行金融,5,1,4,0,0.2,0.8,0.0,-0.007275
9,服贸会,9月2日,T+5,传媒,5,1,4,0,0.2,0.8,0.0,-0.01286
9,服贸会,9月2日,T+5,农林牧渔,5,2,3,0,0.4,0.6,0.0,-0.010894
9,服贸会,9月2日,T+5,商贸零售,5,2,3,0,0.4,0.6,0.0,-0.003093
9,服贸会,9月2日,T+5,基础化工,5,2,3,0,0.4,0.6,0.0,0.000427
9,服贸会,9月2日,T+5,建材,5,1,4,0,0.2,0.8,0.0,-0.016118
9,服贸会,9月2日,T+5,汽车,5,3,2,0,0.6,0.4,0.0,0.005948
9,服贸会,9月2日,T+5,消费者服务,5,1,4,0,0.2,0.8,0.0,-0.008482
9,服贸会,9月2日,T+5,煤炭,5,3,2,0,0.6,0.4,0.0,0.040256
9,服贸会,9月2日,T+5,电力及公用事业,5,2,3,0,0.4,0.6,0.0,0.015688
9,服贸会,9月2日,T+5,非银行金融,5,4,1,0,0.8,0.2,0.0,0.003014
9,服贸会,9月2日,T+5,食品饮料,5,1,4,0,0.2,0.8,0.0,-0.017721
9,服贸会,9月2日,T-1,商贸零售,5,4,1,0,0.8,0.2,0.0,0.00834
9,服贸会,9月2日,T-1,国防军工,5,1,4,0,0.2,0.8,0.0,-0.005401
9,服贸会,9月2日,T-1,基础化工,5,2,3,0,0.4,0.6,0.0,-0.002997
9,服贸会,9月2日,T-1,房地产,5,4,1,0,0.8,0.2,0.0,0.011567
9,服贸会,9月2日,T-1,电力及公用事业,5,2,3,0,0.4,0.6,0.0,-0.000367
9,服贸会,9月2日,T-1,电力设备及新能源,5,1,4,0,0.2,0.8,0.0,-0.009224
9,服贸会,9月2日,T-1,电子,5,1,4,0,0.2,0.8,0.0,0.003918
9,服贸会,9月2日,T-1,石油石化,5,2,3,0,0.4,0.6,0.0,-0.00265
9,服贸会,9月2日,T-1,综合,5,2,3,0,0.4,0.6,0.0,-6.4e-05
9,服贸会,9月2日,T-1,银行,5,4,1,0,0.8,0.2,0.0,0.007342
9,服贸会,9月2日,T-1,非银行金融,5,4,1,0,0.8,0.2,0.0,0.012273
9,服贸会,9月2日,T-5,煤炭,5,4,1,0,0.8,0.2,0.0,0.018894
9,服贸会,9月2日,T-5,食品饮料,5,2,3,0,0.4,0.6,0.0,-0.00169
