下一次月份,meeting_family,下一次召开_具体日期,window,industry,届数,上涨次数,下跌次数,持平次数,上涨概率,下跌概率,持平概率,平均涨跌幅
5,中关村论坛,5月25日,T,有色金属,9,2,7,0,0.222222,0.777778,0.0,-0.008919
5,中关村论坛,5月25日,T,石油石化,9,7,2,0,0.777778,0.222222,0.0,0.001736
5,中关村论坛,5月25日,T,纺织服装,9,3,6,0,0.333333,0.666667,0.0,-5.6e-05
5,中关村论坛,5月25日,T+1,传媒,9,7,2,0,0.777778,0.222222,0.0,0.006339
5,中关村论坛,5月25日,T+1,医药,9,7,2,0,0.777778,0.222222,0.0,0.008693
5,中关村论坛,5月25日,T+1,家电,9,7,2,0,0.777778,0.222222,0.0,0.008182
5,中关村论坛,5月25日,T+1,有色金属,9,7,2,0,0.777778,0.222222,0.0,0.000172
5,中关村论坛,5月25日,T+1,消费者服务,9,9,0,0,1.0,0.0,0.0,0.012043
5,中关村论坛,5月25日,T+1,计算机,9,7,2,0,0.777778,0.222222,0.0,0.008625
5,中关村论坛,5月25日,T+1,轻工制造,9,7,2,0,0.777778,0.222222,0.0,0.004487
5,中关村论坛,5月25日,T+5,农林牧渔,9,6,3,0,0.666667,0.333333,0.0,0.027275
5,中关村论坛,5月25日,T+5,商贸零售,9,7,2,0,0.777778,0.222222,0.0,0.019737
5,中关村论坛,5月25日,T+5,电子,9,7,2,0,0.777778,0.222222,0.0,0.019177
5,中关村论坛,5月25日,T-1,家电,9,2,7,0,0.222222,0.777778,0.0,-0.001884
5,中关村论坛,5月25日,T-1,有色金属,9,2,7,0,0.222222,0.777778,0.0,-0.002667
5,中关村论坛,5月25日,T-1,银行,9,3,6,0,0.333333,0.666667,0.0,-0.000825
5,中关村论坛,5月25日,T-5,交通运输,9,3,6,0,0.333333,0.666667,0.0,-0.006007
5,中关村论坛,5月25日,T-5,医药,9,3,6,0,0.333333,0.666667,0.0,-0.001197
5,中关村论坛,5月25日,T-5,商贸零售,9,3,6,0,0.333333,0.666667,0.0,-0.001877
5,中关村论坛,5月25日,T-5,消费者服务,9,3,6,0,0.333333,0.666667,0.0,-0.007423
5,中关村论坛,5月25日,T-5,电力及公用事业,9,3,6,0,0.333333,0.666667,0.0,-0.00632
5,中关村论坛,5月25日,T-5,电子,9,3,6,0,0.333333,0.666667,0.0,-0.006965
5,中关村论坛,5月25日,T-5,综合,9,2,7,0,0.222222,0.777778,0.0,-0.007963
5,中关村论坛,5月25日,T-5,计算机,9,2,7,0,0.222222,0.777778,0.0,-0.00848
