下一次月份,meeting_family,下一次召开_具体日期,window,industry,届数,上涨次数,下跌次数,持平次数,上涨概率,下跌概率,持平概率,平均涨跌幅
11,世界互联网大会,11月8日,T,国防军工,9,2,7,0,0.222222,0.777778,0.0,-0.006975
11,世界互联网大会,11月8日,T,家电,9,7,2,0,0.777778,0.222222,0.0,0.003881
11,世界互联网大会,11月8日,T,建筑,9,2,7,0,0.222222,0.777778,0.0,-0.007143
11,世界互联网大会,11月8日,T,煤炭,9,2,7,0,0.222222,0.777778,0.0,-0.001177
11,世界互联网大会,11月8日,T+1,医药,9,2,7,0,0.222222,0.777778,0.0,-0.000683
11,世界互联网大会,11月8日,T+1,煤炭,9,7,2,0,0.777778,0.222222,0.0,0.009925
11,世界互联网大会,11月8日,T+1,石油石化,9,7,2,0,0.777778,0.222222,0.0,0.006046
11,世界互联网大会,11月8日,T+5,农林牧渔,9,8,1,0,0.888889,0.111111,0.0,0.026666
11,世界互联网大会,11月8日,T+5,商贸零售,9,8,1,0,0.888889,0.111111,0.0,0.016259
11,世界互联网大会,11月8日,T+5,基础化工,9,7,2,0,0.777778,0.222222,0.0,0.004166
11,世界互联网大会,11月8日,T+5,家电,9,6,3,0,0.666667,0.333333,0.0,0.019449
11,世界互联网大会,11月8日,T+5,建材,9,7,2,0,0.777778,0.222222,0.0,0.009191
11,世界互联网大会,11月8日,T+5,建筑,9,7,2,0,0.777778,0.222222,0.0,0.006416
11,世界互联网大会,11月8日,T+5,房地产,9,7,2,0,0.777778,0.222222,0.0,0.020252
11,世界互联网大会,11月8日,T+5,汽车,9,8,1,0,0.888889,0.111111,0.0,0.009656
11,世界互联网大会,11月8日,T+5,电力设备及新能源,9,3,6,0,0.333333,0.666667,0.0,0.00232
11,世界互联网大会,11月8日,T+5,纺织服装,9,7,2,0,0.777778,0.222222,0.0,0.014752
11,世界互联网大会,11月8日,T+5,综合,9,7,2,0,0.777778,0.222222,0.0,0.021933
11,世界互联网大会,11月8日,T+5,轻工制造,9,7,2,0,0.777778,0.222222,0.0,0.012839
11,世界互联网大会,11月8日,T+5,非银行金融,9,8,1,0,0.888889,0.111111,0.0,0.017644
11,世界互联网大会,11月8日,T-1,农林牧渔,9,7,2,0,0.777778,0.222222,0.0,0.002299
11,世界互联网大会,11月8日,T-1,家电,9,1,8,0,0.111111,0.888889,0.0,-0.005132
11,世界互联网大会,11月8日,T-1,石油石化,9,6,3,0,0.666667,0.333333,0.0,-0.002911
11,世界互联网大会,11月8日,T-1,计算机,9,7,2,0,0.777778,0.222222,0.0,0.006088
11,世界互联网大会,11月8日,T-1,银行,9,0,9,0,0.0,1.0,0.0,-0.006254
11,世界互联网大会,11月8日,T-1,非银行金融,9,0,9,0,0.0,1.0,0.0,-0.009915
11,世界互联网大会,11月8日,T-5,房地产,9,6,3,0,0.666667,0.333333,0.0,0.004519
11,世界互联网大会,11月8日,T-5,银行,9,3,6,0,0.333333,0.666667,0.0,0.000472
11,世界互联网大会,11月8日,T-5,食品饮料,9,7,2,0,0.777778,0.222222,0.0,0.010289
11,中国国际进口博览会,11月5日,T,交通运输,6,4,2,0,0.666667,0.333333,0.0,0.00016
11,中国国际进口博览会,11月5日,T,传媒,6,5,1,0,0.833333,0.166667,0.0,0.017986
11,中国国际进口博览会,11月5日,T,农林牧渔,6,4,2,0,0.666667,0.333333,0.0,0.003687
11,中国国际进口博览会,11月5日,T,商贸零售,6,5,1,0,0.833333,0.166667,0.0,0.007302
11,中国国际进口博览会,11月5日,T,基础化工,6,5,1,0,0.833333,0.166667,0.0,0.004188
11,中国国际进口博览会,11月5日,T,家电,6,5,1,0,0.833333,0.166667,0.0,0.00452
11,中国国际进口博览会,11月5日,T,建材,6,5,1,0,0.833333,0.166667,0.0,0.003215
11,中国国际进口博览会,11月5日,T,建筑,6,5,1,0,0.833333,0.166667,0.0,0.004163
11,中国国际进口博览会,11月5日,T,房地产,6,4,2,0,0.666667,0.333333,0.0,0.008648
11,中国国际进口博览会,11月5日,T,有色金属,6,4,2,0,0.666667,0.333333,0.0,0.007027
11,中国国际进口博览会,11月5日,T,机械,6,4,2,0,0.666667,0.333333,0.0,0.006543
11,中国国际进口博览会,11月5日,T,电力及公用事业,6,4,2,0,0.666667,0.333333,0.0,-0.001491
11,中国国际进口博览会,11月5日,T,电力设备及新能源,6,4,2,0,0.666667,0.333333,0.0,0.009746
11,中国国际进口博览会,11月5日,T,纺织服装,6,5,1,0,0.833333,0.166667,0.0,0.005936
11,中国国际进口博览会,11月5日,T,综合,6,4,2,0,0.666667,0.333333,0.0,0.009801
11,中国国际进口博览会,11月5日,T,计算机,6,5,1,0,0.833333,0.166667,0.0,0.010496
11,中国国际进口博览会,11月5日,T,轻工制造,6,6,0,0,1.0,0.0,0.0,0.010162
11,中国国际进口博览会,11月5日,T,通信,6,5,1,0,0.833333,0.166667,0.0,0.011873
11,中国国际进口博览会,11月5日,T,钢铁,6,4,2,0,0.666667,0.333333,0.0,0.001013
11,中国国际进口博览会,11月5日,T,食品饮料,6,5,1,0,0.833333,0.166667,0.0,2e-05
11,中国国际进口博览会,11月5日,T+1,交通运输,6,1,5,0,0.166667,0.833333,0.0,-0.003192
11,中国国际进口博览会,11月5日,T+1,医药,6,1,5,0,0.166667,0.833333,0.0,-0.010249
11,中国国际进口博览会,11月5日,T+1,家电,6,1,5,0,0.166667,0.833333,0.0,0.001086
11,中国国际进口博览会,11月5日,T+1,建材,6,1,5,0,0.166667,0.833333,0.0,-0.002541
11,中国国际进口博览会,11月5日,T+1,房地产,6,5,1,0,0.833333,0.166667,0.0,0.003193
11,中国国际进口博览会,11月5日,T+1,消费者服务,6,1,5,0,0.166667,0.833333,0.0,-0.005318
11,中国国际进口博览会,11月5日,T+1,电力及公用事业,6,1,5,0,0.166667,0.833333,0.0,-0.00079
11,中国国际进口博览会,11月5日,T+1,电力设备及新能源,6,1,5,0,0.166667,0.833333,0.0,-0.002647
11,中国国际进口博览会,11月5日,T+1,石油石化,6,4,2,0,0.666667,0.333333,0.0,0.001436
11,中国国际进口博览会,11月5日,T+1,钢铁,6,4,2,0,0.666667,0.333333,0.0,0.004679
11,中国国际进口博览会,11月5日,T+1,银行,6,1,5,0,0.166667,0.833333,0.0,-0.002179
11,中国国际进口博览会,11月5日,T+1,食品饮料,6,0,6,0,0.0,1.0,0.0,-0.009458
11,中国国际进口博览会,11月5日,T+5,农林牧渔,6,4,2,0,0.666667,0.333333,0.0,3.4e-05
11,中国国际进口博览会,11月5日,T+5,家电,6,4,2,0,0.666667,0.333333,0.0,0.001091
11,中国国际进口博览会,11月5日,T+5,有色金属,6,1,5,0,0.166667,0.833333,0.0,-0.009044
11,中国国际进口博览会,11月5日,T+5,煤炭,6,2,4,0,0.333333,0.666667,0.0,-0.004951
11,中国国际进口博览会,11月5日,T+5,纺织服装,6,4,2,0,0.666667,0.333333,0.0,0.003979
11,中国国际进口博览会,11月5日,T+5,轻工制造,6,5,1,0,0.833333,0.166667,0.0,0.015022
11,中国国际进口博览会,11月5日,T-1,交通运输,6,5,1,0,0.833333,0.166667,0.0,0.01461
11,中国国际进口博览会,11月5日,T-1,农林牧渔,6,5,1,0,0.833333,0.166667,0.0,0.008626
11,中国国际进口博览会,11月5日,T-1,医药,6,6,0,0,1.0,0.0,0.0,0.013422
11,中国国际进口博览会,11月5日,T-1,国防军工,6,5,1,0,0.833333,0.166667,0.0,0.011074
11,中国国际进口博览会,11月5日,T-1,基础化工,6,6,0,0,1.0,0.0,0.0,0.014114
11,中国国际进口博览会,11月5日,T-1,家电,6,6,0,0,1.0,0.0,0.0,0.021921
11,中国国际进口博览会,11月5日,T-1,建材,6,6,0,0,1.0,0.0,0.0,0.01826
11,中国国际进口博览会,11月5日,T-1,建筑,6,5,1,0,0.833333,0.166667,0.0,0.007918
11,中国国际进口博览会,11月5日,T-1,房地产,6,2,4,0,0.333333,0.666667,0.0,0.004388
11,中国国际进口博览会,11月5日,T-1,有色金属,6,6,0,0,1.0,0.0,0.0,0.012889
11,中国国际进口博览会,11月5日,T-1,机械,6,6,0,0,1.0,0.0,0.0,0.014439
11,中国国际进口博览会,11月5日,T-1,汽车,6,6,0,0,1.0,0.0,0.0,0.025253
11,中国国际进口博览会,11月5日,T-1,消费者服务,6,6,0,0,1.0,0.0,0.0,0.029676
11,中国国际进口博览会,11月5日,T-1,电力及公用事业,6,5,1,0,0.833333,0.166667,0.0,0.009543
11,中国国际进口博览会,11月5日,T-1,电力设备及新能源,6,5,1,0,0.833333,0.166667,0.0,0.019129
11,中国国际进口博览会,11月5日,T-1,电子,6,6,0,0,1.0,0.0,0.0,0.019692
11,中国国际进口博览会,11月5日,T-1,石油石化,6,5,1,0,0.833333,0.166667,0.0,0.008175
11,中国国际进口博览会,11月5日,T-1,纺织服装,6,4,2,0,0.666667,0.333333,0.0,0.007791
11,中国国际进口博览会,11月5日,T-1,计算机,6,5,1,0,0.833333,0.166667,0.0,0.013266
11,中国国际进口博览会,11月5日,T-1,轻工制造,6,6,0,0,1.0,0.0,0.0,0.015085
11,中国国际进口博览会,11月5日,T-1,通信,6,5,1,0,0.833333,0.166667,0.0,0.015506
11,中国国际进口博览会,11月5日,T-1,银行,6,4,2,0,0.666667,0.333333,0.0,0.00965
11,中国国际进口博览会,11月5日,T-1,食品饮料,6,6,0,0,1.0,0.0,0.0,0.027258
11,中国国际进口博览会,11月5日,T-5,农林牧渔,6,5,1,0,0.833333,0.166667,0.0,0.012172
11,中国国际进口博览会,11月5日,T-5,医药,6,5,1,0,0.833333,0.166667,0.0,0.00699
11,中国国际进口博览会,11月5日,T-5,商贸零售,6,1,5,0,0.166667,0.833333,0.0,-0.003118
11,中国国际进口博览会,11月5日,T-5,建筑,6,1,5,0,0.166667,0.833333,0.0,-0.005968
11,中国国际进口博览会,11月5日,T-5,房地产,6,1,5,0,0.166667,0.833333,0.0,-0.012474
11,中国国际进口博览会,11月5日,T-5,煤炭,6,0,6,0,0.0,1.0,0.0,-0.017865
11,中国国际进口博览会,11月5日,T-5,石油石化,6,1,5,0,0.166667,0.833333,0.0,-0.010474
11,中国国际进口博览会,11月5日,T-5,纺织服装,6,1,5,0,0.166667,0.833333,0.0,-0.005209
11,中国国际进口博览会,11月5日,T-5,银行,6,0,6,0,0.0,1.0,0.0,-0.009454
11,高交会,11月15日,T,医药,9,7,2,0,0.777778,0.222222,0.0,0.003807
11,高交会,11月15日,T,国防军工,9,2,7,0,0.222222,0.777778,0.0,-0.002353
11,高交会,11月15日,T+1,农林牧渔,9,1,8,0,0.111111,0.888889,0.0,-0.005535
11,高交会,11月15日,T+1,建筑,9,3,6,0,0.333333,0.666667,0.0,-0.001923
11,高交会,11月15日,T+1,有色金属,9,3,6,0,0.333333,0.666667,0.0,-0.002146
11,高交会,11月15日,T+1,电力设备及新能源,9,3,6,0,0.333333,0.666667,0.0,-0.006001
11,高交会,11月15日,T+5,房地产,9,8,1,0,0.888889,0.111111,0.0,0.015212
11,高交会,11月15日,T+5,电力设备及新能源,9,2,7,0,0.222222,0.777778,0.0,-0.010029
11,高交会,11月15日,T+5,电子,9,2,7,0,0.222222,0.777778,0.0,-0.007958
11,高交会,11月15日,T+5,银行,9,6,3,0,0.666667,0.333333,0.0,0.008772
11,高交会,11月15日,T+5,非银行金融,9,3,6,0,0.333333,0.666667,0.0,-0.005382
11,高交会,11月15日,T-1,医药,9,6,3,0,0.666667,0.333333,0.0,0.00207
11,高交会,11月15日,T-1,有色金属,9,1,8,0,0.111111,0.888889,0.0,-0.014439
11,高交会,11月15日,T-1,煤炭,9,2,7,0,0.222222,0.777778,0.0,-0.012186
11,高交会,11月15日,T-1,电力及公用事业,9,2,7,0,0.222222,0.777778,0.0,-0.002447
11,高交会,11月15日,T-1,电力设备及新能源,9,2,7,0,0.222222,0.777778,0.0,-0.010359
11,高交会,11月15日,T-1,石油石化,9,3,6,0,0.333333,0.666667,0.0,-0.006094
11,高交会,11月15日,T-1,钢铁,9,1,8,0,0.111111,0.888889,0.0,-0.010285
11,高交会,11月15日,T-1,食品饮料,9,7,2,0,0.777778,0.222222,0.0,0.005451
11,高交会,11月15日,T-5,传媒,9,2,7,0,0.222222,0.777778,0.0,-0.001769
11,高交会,11月15日,T-5,电力及公用事业,9,2,7,0,0.222222,0.777778,0.0,-0.002936
11,高交会,11月15日,T-5,电力设备及新能源,9,2,7,0,0.222222,0.777778,0.0,-0.005402
11,高交会,11月15日,T-5,银行,9,3,6,0,0.333333,0.666667,0.0,0.003634
11,高交会,11月15日,T-5,非银行金融,9,1,8,0,0.111111,0.888889,0.0,-0.006946
