下一次月份,meeting_family,下一次召开_具体日期,window,industry,届数,上涨次数,下跌次数,持平次数,上涨概率,下跌概率,持平概率,平均涨跌幅
3,两会,3月5日,T-1,建材,11,2,9,0,0.181818,0.818182,0.0,-0.011094
3,两会,3月5日,T-1,建筑,11,2,9,0,0.181818,0.818182,0.0,-0.006819
3,中国发展高层论坛,3月25日,T,有色金属,9,6,3,0,0.666667,0.333333,0.0,0.003517
3,中国发展高层论坛,3月25日,T+1,农林牧渔,9,7,2,0,0.777778,0.222222,0.0,0.008756
3,中国发展高层论坛,3月25日,T+1,建材,9,2,7,0,0.222222,0.777778,0.0,-0.000462
3,中国发展高层论坛,3月25日,T+1,电力设备及新能源,9,6,3,0,0.666667,0.333333,0.0,-0.001091
3,中国发展高层论坛,3月25日,T+1,计算机,9,3,6,0,0.333333,0.666667,0.0,0.00756
3,中国发展高层论坛,3月25日,T+1,食品饮料,9,7,2,0,0.777778,0.222222,0.0,0.009407
3,中国发展高层论坛,3月25日,T+5,农林牧渔,9,7,2,0,0.777778,0.222222,0.0,0.020621
3,中国发展高层论坛,3月25日,T+5,医药,9,6,3,0,0.666667,0.333333,0.0,0.016063
3,中国发展高层论坛,3月25日,T+5,商贸零售,9,7,2,0,0.777778,0.222222,0.0,0.015132
3,中国发展高层论坛,3月25日,T+5,家电,9,6,3,0,0.666667,0.333333,0.0,0.011809
3,中国发展高层论坛,3月25日,T+5,建材,9,7,2,0,0.777778,0.222222,0.0,0.012995
3,中国发展高层论坛,3月25日,T+5,机械,9,7,2,0,0.777778,0.222222,0.0,0.016512
3,中国发展高层论坛,3月25日,T+5,汽车,9,6,3,0,0.666667,0.333333,0.0,0.008643
3,中国发展高层论坛,3月25日,T+5,消费者服务,9,7,2,0,0.777778,0.222222,0.0,0.011984
3,中国发展高层论坛,3月25日,T+5,煤炭,9,7,2,0,0.777778,0.222222,0.0,0.019778
3,中国发展高层论坛,3月25日,T+5,轻工制造,9,8,1,0,0.888889,0.111111,0.0,0.011777
3,中国发展高层论坛,3月25日,T-1,有色金属,9,3,6,0,0.333333,0.666667,0.0,-0.002701
3,中国发展高层论坛,3月25日,T-1,银行,9,3,6,0,0.333333,0.666667,0.0,-0.004014
3,中国发展高层论坛,3月25日,T-5,交通运输,9,6,3,0,0.666667,0.333333,0.0,0.00817
3,中国发展高层论坛,3月25日,T-5,传媒,9,7,2,0,0.777778,0.222222,0.0,0.010385
3,中国发展高层论坛,3月25日,T-5,商贸零售,9,8,1,0,0.888889,0.111111,0.0,0.010585
3,中国发展高层论坛,3月25日,T-5,机械,9,6,3,0,0.666667,0.333333,0.0,0.003732
3,中国发展高层论坛,3月25日,T-5,汽车,9,6,3,0,0.666667,0.333333,0.0,0.001231
3,中国发展高层论坛,3月25日,T-5,电子,9,6,3,0,0.666667,0.333333,0.0,0.002928
3,中国发展高层论坛,3月25日,T-5,纺织服装,9,6,3,0,0.666667,0.333333,0.0,0.008774
3,中国发展高层论坛,3月25日,T-5,综合,9,6,3,0,0.666667,0.333333,0.0,0.008913
3,中国发展高层论坛,3月25日,T-5,轻工制造,9,6,3,0,0.666667,0.333333,0.0,0.005787
3,中国发展高层论坛,3月25日,T-5,通信,9,6,3,0,0.666667,0.333333,0.0,0.000696
3,中国发展高层论坛,3月25日,T-5,食品饮料,9,6,3,0,0.666667,0.333333,0.0,0.00318
3,央行货币政策委员会例会,3月30日,T,医药,7,6,1,0,0.857143,0.142857,0.0,0.008022
3,央行货币政策委员会例会,3月30日,T,国防军工,7,4,3,0,0.571429,0.428571,0.0,0.002213
3,央行货币政策委员会例会,3月30日,T,机械,7,5,2,0,0.714286,0.285714,0.0,0.002112
3,央行货币政策委员会例会,3月30日,T,煤炭,7,5,2,0,0.714286,0.285714,0.0,0.010624
3,央行货币政策委员会例会,3月30日,T,电力及公用事业,7,5,2,0,0.714286,0.285714,0.0,0.004716
3,央行货币政策委员会例会,3月30日,T,银行,7,4,3,0,0.571429,0.428571,0.0,0.001035
3,央行货币政策委员会例会,3月30日,T+1,交通运输,7,3,4,0,0.428571,0.571429,0.0,-0.00243
3,央行货币政策委员会例会,3月30日,T+1,传媒,7,5,2,0,0.714286,0.285714,0.0,0.013565
3,央行货币政策委员会例会,3月30日,T+1,农林牧渔,7,4,3,0,0.571429,0.428571,0.0,0.005379
3,央行货币政策委员会例会,3月30日,T+1,医药,7,6,1,0,0.857143,0.142857,0.0,0.006401
3,央行货币政策委员会例会,3月30日,T+1,商贸零售,7,4,3,0,0.571429,0.428571,0.0,0.004858
3,央行货币政策委员会例会,3月30日,T+1,国防军工,7,5,2,0,0.714286,0.285714,0.0,0.00026
3,央行货币政策委员会例会,3月30日,T+1,基础化工,7,3,4,0,0.428571,0.571429,0.0,0.001996
3,央行货币政策委员会例会,3月30日,T+1,建筑,7,5,2,0,0.714286,0.285714,0.0,0.002344
3,央行货币政策委员会例会,3月30日,T+1,房地产,7,3,4,0,0.428571,0.571429,0.0,0.001252
3,央行货币政策委员会例会,3月30日,T+1,机械,7,5,2,0,0.714286,0.285714,0.0,0.004621
3,央行货币政策委员会例会,3月30日,T+1,汽车,7,4,3,0,0.571429,0.428571,0.0,-0.002066
3,央行货币政策委员会例会,3月30日,T+1,电力及公用事业,7,4,3,0,0.571429,0.428571,0.0,-0.001035
